,data_collected_date,channel_id,video_id,video_comment_id,video_comment_textDisplay,video_comment_textOriginal,video_comment_authorDisplayName,video_comment_canRate,video_comment_likeCount,video_comment_publishedAt_datetime,video_comment_canReply,video_comment_totalReplyCount,video_comment_isPublic,video_comment_textDisplay_sentiment
1785,2024-10-26 14:43:50.950834,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,UgzbtPS6x40dqLCr0y94AaABAg,🍿🍿🍿🔥🔥🔥🔥 I have a question I hope you will answer. when you record videos with iPhone do you use HDR or not?,🍿🍿🍿🔥🔥🔥🔥 I have a question I hope you will answer. when you record videos with iPhone do you use HDR or not?,@lillocrunch,1,0,2024-10-11 19:21:50,1,0,1,NEGATIVE
1786,2024-10-26 14:43:51.672174,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,UgwoUiihf2Me0znl4OR4AaABAg,"I like the cinema, but the audio chatter is not that great imo","I like the cinema, but the audio chatter is not that great imo",@EpicTennisVideosOfficial,1,0,2024-10-10 05:12:49,1,0,1,NEGATIVE
1787,2024-10-26 14:43:52.488001,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,Ugz_2fyX8WPDZhbgZ3F4AaABAg,"Great film, color grading, and editing. The video output though is hindered - too one dimensional, too sharp, obviously from a smartphone, even with the cinematic color grading.","Great film, color grading, and editing. The video output though is hindered - too one dimensional, too sharp, obviously from a smartphone, even with the cinematic color grading.",@MrQwertypoiuyty,1,0,2024-10-09 08:09:05,1,0,1,NEGATIVE
1788,2024-10-26 14:43:53.214601,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,UgxoB1UsH6U5n2XCPlx4AaABAg,Well done,Well done,@MaverickEchoJuliet,1,0,2024-10-06 21:40:05,1,0,1,POSITIVE
1789,2024-10-26 14:43:54.020537,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,Ugw_1Q4W8tc3qgqQ6FF4AaABAg,無人會講&quot;你好嗎&quot;大佬,"無人會講""你好嗎""大佬",@Jack-qv8qc,1,0,2024-10-06 08:26:27,1,0,1,NEGATIVE
1790,2024-10-26 14:43:54.775999,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,UgxVMkL0ABXfgq0pgjN4AaABAg,"at <a href=""https://www.youtube.com/watch?v=TyO-B3pDU_4&amp;t=59"">0:59</a>, the running man looks horrible. was it recorded at 120 FPS","at 0:59, the running man looks horrible. was it recorded at 120 FPS",@thisisforfun10,1,0,2024-10-05 15:54:10,1,0,1,NEGATIVE
1791,2024-10-26 14:43:55.463362,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,UgxqCg4iuSp1Woaemj54AaABAg,"In Desert Titanium, no less ✨","In Desert Titanium, no less ✨",@Pr3ppie,1,0,2024-10-05 14:56:36,1,0,1,NEGATIVE
1792,2024-10-26 14:43:56.273344,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,UgxZ_lgnWPbG6t7Jvzl4AaABAg,Is being able to switch clothes so fast also a new feature of the iPhone 16 Pro?,Is being able to switch clothes so fast also a new feature of the iPhone 16 Pro?,@Nata-ch2bk,1,0,2024-10-05 14:14:08,1,0,1,NEGATIVE
1793,2024-10-26 14:43:57.005005,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,UgzGtD77bXthqamUlpZ4AaABAg,Buddhism and Hinduism are true meaning of life,Buddhism and Hinduism are true meaning of life,@Manjunathnswamy,1,0,2024-10-05 07:46:34,1,0,1,POSITIVE
1794,2024-10-26 14:43:57.750659,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,Ugx23zz6Cn2P20X6s0F4AaABAg,is it still possible to use 2 physical cards?,is it still possible to use 2 physical cards?,@BERolasChannel,1,0,2024-10-04 11:05:25,1,0,1,NEGATIVE
1795,2024-10-26 14:43:58.510817,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,UgyMAMlwf_ig6KKcN9t4AaABAg,"I got to visit Hong Kong a few times while serving in the military, beautiful place, I definitely miss it.","I got to visit Hong Kong a few times while serving in the military, beautiful place, I definitely miss it.",@FoundationBibleStudies,1,0,2024-10-03 10:33:51,1,0,1,POSITIVE
1796,2024-10-26 14:43:59.352582,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,Ugz0DX2IQuI3Bcckrld4AaABAg,"I’ve been following you for a few years now ever since I bought your moment course, and I’ve learned to appreciate your work. It inspires my own in its own ways, definitely got to put in more hustle where possible. But your vids always draw me in, which is the point I’m sure. May God continue to bless your mind, and your hands.","I’ve been following you for a few years now ever since I bought your moment course, and I’ve learned to appreciate your work. It inspires my own in its own ways, definitely got to put in more hustle where possible. But your vids always draw me in, which is the point I’m sure. May God continue to bless your mind, and your hands.",@FoundationBibleStudies,1,0,2024-10-03 10:31:05,1,0,1,POSITIVE
1797,2024-10-26 14:44:00.189674,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,Ugz48Mblhiyj0SFn8ph4AaABAg,What app do you use to edit the videos?,What app do you use to edit the videos?,@allanwan7503,1,0,2024-10-02 09:47:05,1,1,1,NEGATIVE
1798,2024-10-26 14:44:01.697399,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,Ugz-XM3Pi_c-lBxYHmp4AaABAg,Bro you are genius 💥🗿,Bro you are genius 💥🗿,@nawimkhan,1,0,2024-10-02 08:34:59,1,0,1,POSITIVE
1799,2024-10-26 14:44:02.477428,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,UgxPFm75dD8YaYF6lY14AaABAg,did you use cinematic lenses or is it just phone? looks like u used lenses anamorphic,did you use cinematic lenses or is it just phone? looks like u used lenses anamorphic,@gemos7777,1,0,2024-10-01 20:31:05,1,0,1,NEGATIVE
1800,2024-10-26 14:44:03.233669,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,UgytphcyqYnmPhXPyix4AaABAg,I love HongKong,I love HongKong,@ABC22270,1,0,2024-10-01 12:44:49,1,0,1,POSITIVE
1801,2024-10-26 14:44:03.919026,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,Ugz14ZsZemdLx6hgSVl4AaABAg,Awesome,Awesome,@AlanSmith88888,1,0,2024-10-01 11:39:27,1,0,1,POSITIVE
1802,2024-10-26 14:44:04.666324,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,Ugw36V_0ZRMYBqjQ6mF4AaABAg,No it does an it unbealivable,No it does an it unbealivable,@DEEKSHIDACHU,1,0,2024-10-01 10:31:44,1,0,1,NEGATIVE
1803,2024-10-26 14:44:05.389507,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,UgyKR16Ih50XeuPmmFV4AaABAg,JUST WOW🎉,JUST WOW🎉,@DEEKSHIDACHU,1,0,2024-10-01 10:30:38,1,0,1,NEGATIVE
1804,2024-10-26 14:44:06.110179,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,Ugz7nnba_cZo9GmrFlt4AaABAg,I’m part Cantonese and Vietnamese. Your video is great.,I’m part Cantonese and Vietnamese. Your video is great.,@thangchan7395,1,0,2024-09-30 19:38:51,1,0,1,POSITIVE
1805,2024-10-26 14:44:06.927700,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,Ugyk-QALVY7P6PdTfXZ4AaABAg,Amazing work!,Amazing work!,@Speedyhs,1,0,2024-09-30 16:15:29,1,0,1,POSITIVE
1806,2024-10-26 14:44:07.642268,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,UgyNBdjj65vD0XyfZy94AaABAg,How come you didn&#39;t film in all prores?,How come you didn't film in all prores?,@aranu157,1,0,2024-09-30 06:55:37,1,0,1,NEGATIVE
1807,2024-10-26 14:44:08.655553,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,UgzBgRXta7KWIRwdFSh4AaABAg,Video làm hay lắm bạn!,Video làm hay lắm bạn!,@thienlh,1,0,2024-09-30 02:49:52,1,0,1,NEGATIVE
1808,2024-10-26 14:44:09.396813,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,UgwbFCgteiyacibFSpx4AaABAg,"Do you edit your own videos? If so how much time does it take on average? Great video, amazing shots, and videography. This is amazing! I subbed!","Do you edit your own videos? If so how much time does it take on average? Great video, amazing shots, and videography. This is amazing! I subbed!",@Thebryannice,1,0,2024-09-29 17:07:30,1,0,1,POSITIVE
1809,2024-10-26 14:44:10.115636,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,Ugy-_TS5UL_Z7VqpCNZ4AaABAg,that basketball scene is a legend itself,that basketball scene is a legend itself,@seanjh,1,0,2024-09-28 15:18:50,1,0,1,POSITIVE
1810,2024-10-26 14:44:10.818817,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,Ugw0n6eaXGvpHzjMlk14AaABAg,"What a wonderful video, a masterpiece to blend the new iPhone with Hong Kong’s unique culture! Subscribed and support!","What a wonderful video, a masterpiece to blend the new iPhone with Hong Kong’s unique culture! Subscribed and support!",@fxt979,1,0,2024-09-28 06:04:58,1,0,1,POSITIVE
1811,2024-10-26 14:44:11.537892,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,UgzRTVCGiAogc-yrN_F4AaABAg,"Mate, this is 🔝","Mate, this is 🔝",@neovim.,1,0,2024-09-28 01:00:25,1,0,1,POSITIVE
1812,2024-10-26 14:44:12.635452,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,Ugx-yHDOy_LlgWBvVvB4AaABAg,Entertaining and informative… WOW 👏🏻,Entertaining and informative… WOW 👏🏻,@Kmfern,1,1,2024-09-27 23:52:24,1,0,1,POSITIVE
1813,2024-10-26 14:44:13.371272,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,UgxeCqZgcG_OPPjN3214AaABAg,impressive work 👌,impressive work 👌,@kreazimcommunication4038,1,0,2024-09-27 15:40:02,1,0,1,POSITIVE
1814,2024-10-26 14:44:14.395335,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,UgzUZ9QYlQvl58B6--B4AaABAg,影片中的歌曲勾起我滿滿的回憶！,影片中的歌曲勾起我滿滿的回憶！,@xzlhnb,1,0,2024-09-27 12:52:08,1,0,1,NEGATIVE
1815,2024-10-26 14:44:15.320331,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,Ugy5TNTD-9_TeIr_nPh4AaABAg,SPEECHLESS 🫢,SPEECHLESS 🫢,@ChazLangley,1,0,2024-09-27 07:41:24,1,0,1,NEGATIVE
1816,2024-10-26 14:44:16.127298,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,UgzuapoCRaIW4V96D6l4AaABAg,I like how you put all those epic legendary songs into this clip. The real Hong Kong.,I like how you put all those epic legendary songs into this clip. The real Hong Kong.,@SgKBF,1,0,2024-09-27 07:28:41,1,0,1,POSITIVE
1817,2024-10-26 14:44:16.960687,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,UgwuOlzYJUwHJh2PZId4AaABAg,This movie is amazing for Hong Kong people! Thanks,This movie is amazing for Hong Kong people! Thanks,@cybercat07,1,0,2024-09-27 07:10:56,1,0,1,POSITIVE
1818,2024-10-26 14:44:17.681971,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,UgxXs1g9smj9ZM9OKZl4AaABAg,牛逼!超级优质视频.,牛逼!超级优质视频.,@takumikimura4680,1,0,2024-09-27 06:05:10,1,0,1,NEGATIVE
1819,2024-10-26 14:44:18.492175,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,Ugz-J-ZuzYnurfTY-rt4AaABAg,"Love my brother!! You’re the greatest!! My daily inspiration, been following you since day 1! Keep going man and keep telling your story, your body of work is flawless!! When anyone ask me what made me pick up a camera and why do I edit my videos the way I do, I told them GOD first and my boy AndyTo!!! 💯🤞❤️","Love my brother!! You’re the greatest!! My daily inspiration, been following you since day 1! Keep going man and keep telling your story, your body of work is flawless!! When anyone ask me what made me pick up a camera and why do I edit my videos the way I do, I told them GOD first and my boy AndyTo!!! 💯🤞❤️",@robertonealiii7732,1,0,2024-09-26 12:28:01,1,0,1,POSITIVE
1820,2024-10-26 14:44:19.223914,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,Ugxy1yYIQsmP1uI3HAF4AaABAg,What an excellent visual narrative!,What an excellent visual narrative!,@NthHour,1,0,2024-09-26 10:08:33,1,0,1,POSITIVE
1821,2024-10-26 14:44:19.932594,UCUjgyvP7_O1sqO3Q-vVOrlA,TyO-B3pDU_4,UgyyPNel7acVHrTWKlB4AaABAg,Jolie réalisation ! 👌,Jolie réalisation ! 👌,@aurelieinard4030,1,0,2024-09-26 06:42:13,1,0,1,POSITIVE
1822,2024-10-26 14:44:21.125940,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,Ugw2QyRVbiHA0M91Tcd4AaABAg,Sundar  ❤❤❤❤❤,Sundar  ❤❤❤❤❤,@nagendas6117,1,0,2024-10-25 11:55:10,1,0,1,POSITIVE
1823,2024-10-26 14:44:21.834128,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,Ugzb4yS0lmWf8xOZ8GB4AaABAg,বহুতো ভাল লাগিছে আপোনাৰ ভিতিও চাই,বহুতো ভাল লাগিছে আপোনাৰ ভিতিও চাই,@PROBAL-1995,1,0,2024-10-25 02:12:04,1,0,1,NEGATIVE
1824,2024-10-26 14:44:22.490424,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,UgwL2RsQt3uYq_jwqYR4AaABAg,শুভেচ্ছা থাকিল,শুভেচ্ছা থাকিল,@pardipsakia7085,1,0,2024-10-24 16:27:50,1,0,1,NEGATIVE
1825,2024-10-26 14:44:23.397264,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,UgzfxMI5EHP_lBhjyQN4AaABAg,Nice sira,Nice sira,@JintuDas-cr7fe,1,0,2024-10-24 04:31:15,1,0,1,POSITIVE
1826,2024-10-26 14:44:24.129324,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,UgxLhWiq7zBMzwI1tpB4AaABAg,Dada bow olop lajkore camera agot,Dada bow olop lajkore camera agot,@kangkan2762,1,0,2024-10-23 17:24:05,1,0,1,NEGATIVE
1827,2024-10-26 14:44:24.832439,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,UgzI99po6uW0muJ1qsh4AaABAg,সচাকে কিমান যে ভাল লাগিচে তুমাল যৰিয়তে  পাইচু,সচাকে কিমান যে ভাল লাগিচে তুমাল যৰিয়তে  পাইচু,@rinagogoi7156,1,0,2024-10-22 15:59:55,1,0,1,NEGATIVE
1828,2024-10-26 14:44:25.478262,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,Ugx7ltI8SsmEZynBjMN4AaABAg,Bhukon.da.i.love.you.mui.rubul.aponak.ferend.boroh.,Bhukon.da.i.love.you.mui.rubul.aponak.ferend.boroh.,@RajnurIslam-i4k,1,0,2024-10-21 18:35:53,1,0,1,POSITIVE
1829,2024-10-26 14:44:26.380731,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,UgxqRCeh9isQZ15t7954AaABAg,"Bohut val laki le, thank you","Bohut val laki le, thank you",@keni-sg8nl,1,0,2024-10-20 17:21:33,1,0,1,POSITIVE
1830,2024-10-26 14:44:27.031222,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,UgxCi_-dPuXr1KbZ5ot4AaABAg,বহুত ভাল লাগিছে,বহুত ভাল লাগিছে,@KiranchutiaKalita,1,0,2024-10-20 10:15:49,1,0,1,POSITIVE
1831,2024-10-26 14:44:27.712840,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,UgyZTOJ69BWj3Hb_Aa14AaABAg,"Bhut Val lagise o,","Bhut Val lagise o,",@JayantaRabha-b1n,1,0,2024-10-19 16:09:14,1,0,1,NEGATIVE
1832,2024-10-26 14:44:28.525809,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,UgwaHqJlHHOUNqTM9B14AaABAg,Thank. You. Honking. Suar. Hubidha. Kori. Dila. Human. Bohut. Bohut. Shiny. Bad. Aru. Tumor. Logot. Gonoku.,Thank. You. Honking. Suar. Hubidha. Kori. Dila. Human. Bohut. Bohut. Shiny. Bad. Aru. Tumor. Logot. Gonoku.,@SyedanazmaBegum-v3d,1,1,2024-10-18 15:36:17,1,0,1,NEGATIVE
1833,2024-10-26 14:44:29.213072,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,UgzRSQGkMOzxfuuhnfl4AaABAg,Very nice👍,Very nice👍,@sankariroy1330,1,0,2024-10-17 15:11:10,1,0,1,POSITIVE
1834,2024-10-26 14:44:29.962544,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,Ugw-Jz94clPQBNYKRw14AaABAg,ভাল লাগিল,ভাল লাগিল,@PujaBorah-ex9zl,1,0,2024-10-16 13:13:52,1,0,1,POSITIVE
1835,2024-10-26 14:44:30.632404,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,UgxQoB0Fx_SuOKcZ-zx4AaABAg,Khub val lagil,Khub val lagil,@BikramKumarDey,1,0,2024-10-16 10:08:32,1,0,1,NEGATIVE
1836,2024-10-26 14:44:31.293236,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,Ugzktu9e-sHahoQHcG54AaABAg,আপোনাৰ ভিদিও ভাল লাগে,আপোনাৰ ভিদিও ভাল লাগে,@tumonbaruah1,1,0,2024-10-15 15:06:34,1,0,1,NEGATIVE
1837,2024-10-26 14:44:32.014335,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,UgylyqUZSW5yKfl3i7F4AaABAg,Nice video,Nice video,@mayurihazarika3939,1,0,2024-10-15 11:15:40,1,0,1,POSITIVE
1838,2024-10-26 14:44:32.730264,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,Ugxn-_9I_KGG1HHWdcF4AaABAg,I am Happy,I am Happy,@Khirikee,1,0,2024-10-15 06:32:14,1,0,1,POSITIVE
1839,2024-10-26 14:44:33.533681,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,UgzPABp_r7kbDfJgAxJ4AaABAg,Nice Thank you,Nice Thank you,@phulebty6598,1,0,2024-10-14 09:30:12,1,0,1,POSITIVE
1840,2024-10-26 14:44:34.253345,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,UgxRLSW6IjkndQszlI14AaABAg,Sai val lagil,Sai val lagil,@subharanipegu3973,1,0,2024-10-11 08:34:08,1,0,1,POSITIVE
1841,2024-10-26 14:44:34.951119,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,UgyFGyVecda68lrry8l4AaABAg,Amr saidor a manuh sun,Amr saidor a manuh sun,@DipjyotiBarman-tx6dg,1,0,2024-10-11 05:43:05,1,0,1,NEGATIVE
1842,2024-10-26 14:44:35.631912,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,UgxIZCA4O251Zn_SQEV4AaABAg,"Very nice vdo,tumar babe hongkong dekhilu ❤","Very nice vdo,tumar babe hongkong dekhilu ❤",@Shreyancreatureshorts5754,1,0,2024-10-11 02:44:32,1,0,1,POSITIVE
1843,2024-10-26 14:44:36.413862,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,UgxBPFd6obn0hUucqBV4AaABAg,😮,😮,@Nirmalrava-pp3cl,1,0,2024-10-10 17:17:54,1,0,1,NEGATIVE
1844,2024-10-26 14:44:37.130756,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,UgzzAgsK8znOI_FKSDJ4AaABAg,সুন্দৰ চিত্ৰ,সুন্দৰ চিত্ৰ,@mileswarbhuyan7110,1,0,2024-10-10 09:07:02,1,0,1,NEGATIVE
1845,2024-10-26 14:44:37.952211,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,UgynNzR_uiSphnIRGch4AaABAg,Bhukhon next gole koba moi tar pora bostu anibo kom,Bhukhon next gole koba moi tar pora bostu anibo kom,@tutuhira8815,1,0,2024-10-08 19:34:44,1,0,1,NEGATIVE
1846,2024-10-26 14:44:38.653904,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,UgyUgGEElG-qUSMXF_t4AaABAg,তাতে কেনেকে চাকৰি পাই বা😢,তাতে কেনেকে চাকৰি পাই বা😢,@paragsahariah111,1,0,2024-10-08 14:56:47,1,0,1,NEGATIVE
1847,2024-10-26 14:44:39.486546,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,Ugzz_MwnF078FbqpVMV4AaABAg,বিদেশত আপোন মানুহ বুলি কলেই কেনেকৈ আছে কি কৰি আছেগৈ তেনেকুৱা বিলাক জানিবললৈ হেপাঁহ জাগে কিন্ত জানা ভূষন তাতকৈ ভাললৈ লাজি হংকংৰ আইনী ব্যৱস্থা,বিদেশত আপোন মানুহ বুলি কলেই কেনেকৈ আছে কি কৰি আছেগৈ তেনেকুৱা বিলাক জানিবললৈ হেপাঁহ জাগে কিন্ত জানা ভূষন তাতকৈ ভাললৈ লাজি হংকংৰ আইনী ব্যৱস্থা,@M17-f5l,1,1,2024-10-07 17:12:07,1,0,1,NEGATIVE
1848,2024-10-26 14:44:40.319882,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,Ugw8Ys_FECyD3r5t4ux4AaABAg,Nice bondu,Nice bondu,@Susuk.r.Patgiri,1,0,2024-10-07 10:52:55,1,0,1,POSITIVE
1849,2024-10-26 14:44:41.123488,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,UgzDmChdf33ZPMeMn0x4AaABAg,❤❤❤❤❤,❤❤❤❤❤,@sumsumigogoi8141,1,0,2024-10-07 04:21:25,1,0,1,NEGATIVE
1850,2024-10-26 14:44:41.832477,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,Ugw-wq-6687Lvg5TzSh4AaABAg,ভুশন দা মোৰ বাবে কিবা লৈ আনিব,ভুশন দা মোৰ বাবে কিবা লৈ আনিব,@bhagyadas9463,1,0,2024-10-06 16:31:00,1,0,1,NEGATIVE
1851,2024-10-26 14:44:42.592140,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,UgzyhkT50sKqQOrWzwN4AaABAg,Dada apunar video say bahut bahut bal lagee,Dada apunar video say bahut bahut bal lagee,@MujakkirAli-i2j,1,0,2024-10-06 10:07:50,1,0,1,NEGATIVE
1852,2024-10-26 14:44:43.273186,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,UgyqUh-enzTyMBLqsGp4AaABAg,বহুত ভাল লাগিল। নিজে যাৱ নোৱাৰিলেও মিষ্টাৰ  ভুশনৰ যোগেদিয়েই তেওঁৰ দেখুৱা দেশবোৰচাই ভাল  লাগে।ভূৱন দেৱক ধন্যবাদ জ্ঞাপন কৰিলো।নগাঁও চাপৰমুখ ।,বহুত ভাল লাগিল। নিজে যাৱ নোৱাৰিলেও মিষ্টাৰ  ভুশনৰ যোগেদিয়েই তেওঁৰ দেখুৱা দেশবোৰচাই ভাল  লাগে।ভূৱন দেৱক ধন্যবাদ জ্ঞাপন কৰিলো।নগাঁও চাপৰমুখ ।,@kamalakantanath2896,1,9,2024-10-06 06:32:34,1,0,1,NEGATIVE
1853,2024-10-26 14:44:44.025069,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,UgzF76jWExv57JuCnw94AaABAg,Nice,Nice,@GoneshGogoi-un8xh,1,1,2024-10-05 17:29:20,1,0,1,POSITIVE
1854,2024-10-26 14:44:44.800514,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,Ugw7nL89c8JdFdfa_Sx4AaABAg,❤❤❤❤❤,❤❤❤❤❤,@sonthielbmarak6279,1,0,2024-10-05 13:28:39,1,0,1,NEGATIVE
1855,2024-10-26 14:44:45.522749,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,UgzrkzFGTtysPKdfRSx4AaABAg,"Assam khn krbt a ase,😂<br>Sattle and vll lifestyle lbole out of India a jwa vll","Assam khn krbt a ase,😂
Sattle and vll lifestyle lbole out of India a jwa vll",@DibyaDibya-l6x,1,0,2024-10-05 10:08:08,1,0,1,NEGATIVE
1856,2024-10-26 14:44:46.345646,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,UgxzFSfz1cgy6Rf8SI94AaABAg,ই চুমি বিয়া খাই ছাইনা ত গৈ পলাই আছে আমি গমেই নাপাওঁ 😂,ই চুমি বিয়া খাই ছাইনা ত গৈ পলাই আছে আমি গমেই নাপাওঁ 😂,@durlovesaikiachannel3286,1,0,2024-10-05 04:09:25,1,0,1,NEGATIVE
1857,2024-10-26 14:44:47.073262,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,Ugx7eZdAmCzV8EXcFUF4AaABAg,Bulak bulak,Bulak bulak,@dhananjoydebnath9708,1,0,2024-10-04 21:17:45,1,0,1,NEGATIVE
1858,2024-10-26 14:44:47.742578,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,UgxsfNELqXxl4WSLsT54AaABAg,বিদেশত আপোন মানুহ দেখি আৰু ভাল লাগিল,বিদেশত আপোন মানুহ দেখি আৰু ভাল লাগিল,@hridyanshugogoi2943,1,1,2024-10-04 15:14:41,1,0,1,POSITIVE
1859,2024-10-26 14:44:48.507036,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,UgzxmEwRjLBFZCBuWWZ4AaABAg,বহুত ভাল লাগিল চাই   নেদেখা ঠাই দেখুৱাই দিয়া বাবে বহুত বহুত ধন্যবাদ,বহুত ভাল লাগিল চাই   নেদেখা ঠাই দেখুৱাই দিয়া বাবে বহুত বহুত ধন্যবাদ,@hridyanshugogoi2943,1,3,2024-10-04 15:13:39,1,0,1,POSITIVE
1860,2024-10-26 14:44:49.267275,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,UgzEQ__NPGFcUQ0iJCN4AaABAg,আপোনাৰ video সমূহ বহুত সুন্দৰ হৈছে আৰু আমি সদায় video সমূহ চাই আছোঁ।best of luck জনালোঁ।,আপোনাৰ video সমূহ বহুত সুন্দৰ হৈছে আৰু আমি সদায় video সমূহ চাই আছোঁ।best of luck জনালোঁ।,@gopalkalita1536,1,0,2024-10-04 14:17:19,1,0,1,POSITIVE
1861,2024-10-26 14:44:50.044469,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,UgyVv7i3PT2vrMpLET14AaABAg,Raj r val nam tu ki Hengrabari r Kun thait ghor,Raj r val nam tu ki Hengrabari r Kun thait ghor,@brnath1918,1,0,2024-10-03 13:21:11,1,0,1,NEGATIVE
1862,2024-10-26 14:44:50.761265,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,Ugw2y0sqijcDOroJAxx4AaABAg,Kotha bilak olp ispostoke kobo xun,Kotha bilak olp ispostoke kobo xun,@Travellife412,1,0,2024-10-03 06:19:40,1,0,1,NEGATIVE
